model,horizon,fold_id,metric,value
LightGBM,1,1,MAE,0.5398112825022982
LightGBM,1,1,RMSE,0.5840149026587189
LightGBM,1,1,MAPE,0.8048117131115843
LightGBM,1,1,sMAPE,0.8010420673263439
LightGBM,1,1,R2,-10.500565487714578
LightGBM,1,1,MASE,1.1141244845253822
LightGBM,1,1,DA,49.275362318840585
LightGBM,1,1,HitRate_0.5pct,4.444444444444445
LightGBM,1,1,fit_seconds,0.41148853302001953
LightGBM,1,1,pred_seconds,0.004579305648803711
LightGBM,1,1,n_eval,90.0
CatBoost,1,1,MAE,0.25951765675128513
CatBoost,1,1,RMSE,0.3163863784039304
CatBoost,1,1,MAPE,0.3870078213773074
CatBoost,1,1,sMAPE,0.3862888132160704
CatBoost,1,1,R2,-2.375257345004698
CatBoost,1,1,MASE,0.5356223275159679
CatBoost,1,1,DA,44.927536231884055
CatBoost,1,1,HitRate_0.5pct,2.2222222222222223
CatBoost,1,1,fit_seconds,3.125965118408203
CatBoost,1,1,pred_seconds,0.0021543502807617188
CatBoost,1,1,n_eval,90.0
Ridge,1,2,MAE,0.13597072093523443
Ridge,1,2,RMSE,0.18190159346454932
Ridge,1,2,MAPE,0.19754805999547845
Ridge,1,2,sMAPE,0.1976164805179102
Ridge,1,2,R2,0.9780150148915672
Ridge,1,2,MASE,0.2968517225917882
Ridge,1,2,DA,60.56338028169014
Ridge,1,2,HitRate_0.5pct,3.3333333333333335
Ridge,1,2,fit_seconds,0.010049581527709961
Ridge,1,2,pred_seconds,0.0005061626434326172
Ridge,1,2,n_eval,90.0
ElasticNet,1,2,MAE,0.18376857944358468
ElasticNet,1,2,RMSE,0.24536389911764048
ElasticNet,1,2,MAPE,0.26615742739140114
ElasticNet,1,2,sMAPE,0.266674458171618
ElasticNet,1,2,R2,0.9599986638912889
ElasticNet,1,2,MASE,0.40120416359385347
ElasticNet,1,2,DA,46.478873239436616
ElasticNet,1,2,HitRate_0.5pct,1.1111111111111112
ElasticNet,1,2,fit_seconds,0.13432574272155762
ElasticNet,1,2,pred_seconds,0.003226757049560547
ElasticNet,1,2,n_eval,90.0
SVR_RBF,1,2,MAE,1.4389487427579537
SVR_RBF,1,2,RMSE,1.7827268268078214
SVR_RBF,1,2,MAPE,2.075626297843691
SVR_RBF,1,2,sMAPE,2.1085393855021337
SVR_RBF,1,2,R2,-1.1116540442468703
SVR_RBF,1,2,MASE,3.141517600781485
SVR_RBF,1,2,DA,46.478873239436616
SVR_RBF,1,2,HitRate_0.5pct,1.1111111111111112
SVR_RBF,1,2,fit_seconds,0.19541358947753906
SVR_RBF,1,2,pred_seconds,0.0161588191986084
SVR_RBF,1,2,n_eval,90.0
RandomForest,1,2,MAE,0.3477378497916945
RandomForest,1,2,RMSE,0.4767569873192299
RandomForest,1,2,MAPE,0.5006829386732217
RandomForest,1,2,sMAPE,0.5026833534047332
RandomForest,1,2,R2,0.8489755362730851
RandomForest,1,2,MASE,0.7591824108235616
RandomForest,1,2,DA,43.66197183098591
RandomForest,1,2,HitRate_0.5pct,2.2222222222222223
RandomForest,1,2,fit_seconds,1.6716563701629639
RandomForest,1,2,pred_seconds,0.0500485897064209
RandomForest,1,2,n_eval,90.0
XGBoost,1,2,MAE,0.5842485894097221
XGBoost,1,2,RMSE,0.8286394421176992
XGBoost,1,2,MAPE,0.838183697051214
XGBoost,1,2,sMAPE,0.8451989447928823
XGBoost,1,2,R2,0.5437694412939301
XGBoost,1,2,MASE,1.2755334309855506
XGBoost,1,2,DA,47.88732394366197
XGBoost,1,2,HitRate_0.5pct,1.1111111111111112
XGBoost,1,2,fit_seconds,1.7747118473052979
XGBoost,1,2,pred_seconds,0.006261110305786133
XGBoost,1,2,n_eval,90.0
LightGBM,1,2,MAE,0.4497762287023843
LightGBM,1,2,RMSE,0.6207348285450158
LightGBM,1,2,MAPE,0.6469082286420762
LightGBM,1,2,sMAPE,0.6507637648781676
LightGBM,1,2,R2,0.7439850090365463
LightGBM,1,2,MASE,0.9819529333431836
LightGBM,1,2,DA,46.478873239436616
LightGBM,1,2,HitRate_0.5pct,2.2222222222222223
LightGBM,1,2,fit_seconds,0.46105408668518066
LightGBM,1,2,pred_seconds,0.005588531494140625
LightGBM,1,2,n_eval,90.0
CatBoost,1,2,MAE,1.0205891570279435
CatBoost,1,2,RMSE,1.3705265636504302
CatBoost,1,2,MAPE,1.4672571113705386
CatBoost,1,2,sMAPE,1.4867093749841827
CatBoost,1,2,R2,-0.24803878990113049
CatBoost,1,2,MASE,2.2281535851130307
CatBoost,1,2,DA,39.436619718309856
CatBoost,1,2,HitRate_0.5pct,1.1111111111111112
CatBoost,1,2,fit_seconds,3.12947678565979
CatBoost,1,2,pred_seconds,0.005753040313720703
CatBoost,1,2,n_eval,90.0
Ridge,1,3,MAE,0.6714037324749303
Ridge,1,3,RMSE,0.8078472544246966
Ridge,1,3,MAPE,0.8719890225230404
Ridge,1,3,sMAPE,0.8767124140050004
Ridge,1,3,R2,0.9324285040942705
Ridge,1,3,MASE,1.5083035368154618
Ridge,1,3,DA,33.76623376623377
Ridge,1,3,HitRate_0.5pct,10.0
Ridge,1,3,fit_seconds,0.014056205749511719
Ridge,1,3,pred_seconds,0.0
Ridge,1,3,n_eval,90.0
ElasticNet,1,3,MAE,0.983035589517313
ElasticNet,1,3,RMSE,1.1273700857055209
ElasticNet,1,3,MAPE,1.2763907621398194
ElasticNet,1,3,sMAPE,1.2867836995703812
ElasticNet,1,3,R2,0.8684054084283029
ElasticNet,1,3,MASE,2.2083822069603984
ElasticNet,1,3,DA,31.16883116883117
ElasticNet,1,3,HitRate_0.5pct,8.88888888888889
ElasticNet,1,3,fit_seconds,0.1739788055419922
ElasticNet,1,3,pred_seconds,0.001850128173828125
ElasticNet,1,3,n_eval,90.0
SVR_RBF,1,3,MAE,8.2958476124028
SVR_RBF,1,3,RMSE,9.267132818243683
SVR_RBF,1,3,MAPE,10.707844217709656
SVR_RBF,1,3,sMAPE,11.464243037350263
SVR_RBF,1,3,R2,-7.891925222096161
SVR_RBF,1,3,MASE,18.636560521558405
SVR_RBF,1,3,DA,31.16883116883117
SVR_RBF,1,3,HitRate_0.5pct,8.88888888888889
SVR_RBF,1,3,fit_seconds,0.23865008354187012
SVR_RBF,1,3,pred_seconds,0.019493818283081055
SVR_RBF,1,3,n_eval,90.0
RandomForest,1,3,MAE,5.907522822965946
RandomForest,1,3,RMSE,6.634010785637903
RandomForest,1,3,MAPE,7.61452855824119
RandomForest,1,3,sMAPE,7.9921363587461265
RandomForest,1,3,R2,-3.5567727804517357
RandomForest,1,3,MASE,13.271206483842867
RandomForest,1,3,DA,31.16883116883117
RandomForest,1,3,HitRate_0.5pct,8.88888888888889
RandomForest,1,3,fit_seconds,1.8606445789337158
RandomForest,1,3,pred_seconds,0.05223798751831055
RandomForest,1,3,n_eval,90.0
XGBoost,1,3,MAE,6.093309020996093
XGBoost,1,3,RMSE,6.820526011614899
XGBoost,1,3,MAPE,7.856661286854615
XGBoost,1,3,sMAPE,8.256624437034628
XGBoost,1,3,R2,-3.8166020476285
