model,horizon,fold_id,metric,value
N-BEATS,1,1,HitRate_0.5pct,0.0
N-BEATS,1,1,fit_seconds,15.3076913356781
N-BEATS,1,1,pred_seconds,0.04214620590209961
N-BEATS,1,1,n_eval,90.0
PatchTST,1,1,MAE,0.38459538777669294
PatchTST,1,1,RMSE,0.46292965215043036
PatchTST,1,1,MAPE,0.5729873974567307
PatchTST,1,1,sMAPE,0.5742939930871881
PatchTST,1,1,R2,-6.044820117510773
PatchTST,1,1,MASE,0.7937721052648122
PatchTST,1,1,DA,49.275362318840585
PatchTST,1,1,HitRate_0.5pct,1.1111111111111112
PatchTST,1,1,fit_seconds,171.08067798614502
PatchTST,1,1,pred_seconds,0.057228803634643555
PatchTST,1,1,n_eval,90.0
TimeMixer,1,1,MAE,0.311821441650391
TimeMixer,1,1,RMSE,0.37932099325622026
TimeMixer,1,1,MAPE,0.4644615296127194
TimeMixer,1,1,sMAPE,0.46573015427916353
TimeMixer,1,1,R2,-3.7299186046877164
TimeMixer,1,1,MASE,0.6435728822344954
TimeMixer,1,1,DA,52.17391304347826
TimeMixer,1,1,HitRate_0.5pct,1.1111111111111112
TimeMixer,1,1,fit_seconds,6.5460169315338135
TimeMixer,1,1,pred_seconds,0.04452371597290039
TimeMixer,1,1,n_eval,90.0
TSMixer,1,1,MAE,0.40898964775933166
TSMixer,1,1,RMSE,0.46115941473902083
TSMixer,1,1,MAPE,0.6102100389311605
TSMixer,1,1,sMAPE,0.6079246891512533
TSMixer,1,1,R2,-5.991044518621858
TSMixer,1,1,MASE,0.844119778997289
TSMixer,1,1,DA,56.52173913043478
TSMixer,1,1,HitRate_0.5pct,4.444444444444445
TSMixer,1,1,fit_seconds,2.0239124298095703
TSMixer,1,1,pred_seconds,0.039710044860839844
TSMixer,1,1,n_eval,90.0
LSTMv2,1,2,MAE,1.2741341654459637
LSTMv2,1,2,RMSE,1.466496978129988
LSTMv2,1,2,MAPE,1.8417769912840343
LSTMv2,1,2,sMAPE,1.8642178510928733
LSTMv2,1,2,R2,-0.4289450013987224
LSTMv2,1,2,MASE,2.7816938766239443
LSTMv2,1,2,DA,39.436619718309856
LSTMv2,1,2,HitRate_0.5pct,1.1111111111111112
LSTMv2,1,2,fit_seconds,4.16857123374939
LSTMv2,1,2,pred_seconds,0.05490827560424805
LSTMv2,1,2,n_eval,90.0
GRU,1,2,MAE,0.4074060567220056
GRU,1,2,RMSE,0.4811545928132581
GRU,1,2,MAPE,0.5937360170855545
GRU,1,2,sMAPE,0.5932205546473884
GRU,1,2,R2,0.8461765880881496
GRU,1,2,MASE,0.889450235318388
GRU,1,2,DA,52.112676056338024
GRU,1,2,HitRate_0.5pct,1.1111111111111112
GRU,1,2,fit_seconds,3.8864197731018066
GRU,1,2,pred_seconds,0.22628068923950195
GRU,1,2,n_eval,90.0
N-HiTS,1,2,MAE,1.303816714816623
N-HiTS,1,2,RMSE,1.6164241128991952
N-HiTS,1,2,MAPE,1.8792419694563984
N-HiTS,1,2,sMAPE,1.9064661773839353
