horizon,model,metric,mean,std,min,max,count
5,LSTMv2,R2,-65.48632683046092,87.05294824866431,-192.8281436642227,-1.1637474538355863,5
5,GRU,R2,-52.73020684268695,103.91022350347598,-237.99646941780483,0.7612058341569569,5
5,TimeMixer,R2,-20.854522490794274,39.48586437757756,-91.45410464689833,-1.3884667917216613,5
5,N-HiTS,R2,-9.563178939803683,12.864852570456444,-31.554464830610755,-0.301568983071953,5
5,N-BEATS,R2,-9.398898149281294,13.002352466920653,-31.722896149858485,-1.2787629257642106,5
5,PatchTST,R2,-5.622040754940709,4.795496972554939,-13.268658315694925,-0.7874500669717459,5
5,TSMixer,R2,-3.5359426352875203,3.0887972084985766,-7.1759714829585,-0.3104263299869958,5
5,TSMixer,RMSE,2.788643606720159,2.335640962515879,0.4633322935459941,5.310107358432665,5
5,N-HiTS,RMSE,3.288848058292584,2.886095825269702,0.9676792005426245,7.374747817606543,5
5,N-BEATS,RMSE,3.2911271712703325,2.7431297725458306,0.9701792755916702,7.002394411530229,5
5,GRU,RMSE,4.4137387516855595,3.705645666617893,0.6016870940246167,9.284920685149126,5
5,TimeMixer,RMSE,4.42479469235275,4.076163522956268,0.3877844795206753,10.845508573470122,5
5,PatchTST,RMSE,5.39836789417847,7.230514102556917,0.47344308305959387,17.522197269649006,5
5,LSTMv2,RMSE,5.995936095391198,4.797528381729928,1.8111821319464216,13.157365566386497,5
5,TSMixer,fit_seconds,2.0921410083770753,0.068186273775246,2.023895740509033,2.201955556869507,5
5,LSTMv2,fit_seconds,2.9767284393310547,0.22631840425172067,2.7556042671203613,3.347496747970581,5
5,GRU,fit_seconds,4.61977105140686,1.5125075682388731,1.9950323104858398,5.725728273391724,5
5,TimeMixer,fit_seconds,6.764309978485107,0.08390732118697045,6.654480218887329,6.859401702880859,5
5,N-HiTS,fit_seconds,14.079834794998169,0.20283708007590448,13.73520541191101,14.242119312286377,5
5,N-BEATS,fit_seconds,14.760570383071899,0.40174997160678516,14.382946729660034,15.404314994812012,5
5,PatchTST,fit_seconds,172.37616419792175,1.4410148707280948,170.9592719078064,174.35548567771912,5
